Date,Temperature,Pressure
2016-08-26 22:00:00,25.170528,1015.6
2016-08-27 11:00:00,30.47053,1015.2
2016-08-27 22:00:00,24.350529,1015.0
2016-08-28 10:00:00,29.87053,1015.1500000000001
2016-08-28 22:00:00,24.46053,1017.55
2016-08-29 22:00:00,18.580528,1019.75
2016-08-30 03:00:00,13.520529,1019.85
2016-08-30 10:00:00,20.97053,1019.75
2016-08-30 12:00:00,26.440529,1019.25
2016-08-30 20:00:00,20.79053,1019.2
2016-08-31 01:00:00,15.700529,1019.1500000000001
2016-08-31 09:00:00,21.30053,1018.6
2016-08-31 13:00:00,27.29053,1019.0
2016-08-31 20:00:00,22.12053,1019.8499999999999
2016-09-01 14:00:00,27.270529,1020.45
2016-09-01 21:00:00,21.54053,1020.05
2016-09-02 12:00:00,26.780529,1019.2
2016-09-02 21:00:00,21.740528,1017.45
2016-09-03 11:00:00,27.760529,1016.0
2016-09-03 22:00:00,22.430529,1014.6
2016-09-04 11:00:00,27.88053,1015.2
2016-09-04 17:00:00,20.920528,1020.1500000000001
2016-09-05 21:00:00,15.850529,1023.1500000000001
2016-09-06 10:00:00,20.910528,1022.3
2016-09-06 23:00:00,15.090529,1019.8
2016-09-07 10:00:00,21.05053,1016.4000000000001
2016-09-08 01:00:00,15.980529,1014.4000000000001
2016-09-08 09:00:00,22.690529,1013.9000000000001
2016-09-08 12:00:00,27.830528,1013.85
2016-09-08 20:00:00,22.770529,1015.45
2016-09-09 03:00:00,16.670528,1016.65
2016-09-09 10:00:00,21.97053,1015.8
2016-09-09 14:00:00,27.160528,1015.55
2016-09-09 21:00:00,21.410528,1015.6
2016-09-10 13:00:00,27.05053,1015.85
2016-09-10 21:00:00,21.910528,1016.55
2016-09-11 12:00:00,27.360529,1016.6
2016-09-11 20:00:00,22.270529,1016.55
2016-09-12 04:00:00,16.88053,1016.7
2016-09-12 09:00:00,23.750528,1016.45
2016-09-12 13:00:00,29.47053,1016.0
2016-09-12 20:00:00,22.98053,1014.7
2016-09-13 11:00:00,28.04053,1012.5999999999999
2016-09-13 20:00:00,22.48053,1011.9
2016-09-14 03:00:00,17.430529,1012.0
2016-09-14 09:00:00,22.71053,1011.75
2016-09-14 12:00:00,27.990528,1010.5
2016-09-14 20:00:00,21.100529,1009.45
2016-09-15 03:00:00,15.590529,1010.55
2016-09-15 12:00:00,21.360529,1013.1500000000001
2016-09-16 04:00:00,16.270529,1014.1
2016-09-16 15:00:00,21.430529,1013.8
2016-09-16 21:00:00,16.40053,1015.65
2016-09-20 03:00:00,11.370529,1016.9
2016-09-20 10:00:00,17.530529,1016.7
2016-09-20 23:00:00,12.450529,1017.05
2016-09-21 11:00:00,17.690529,1018.2
2016-09-21 22:00:00,12.670529,1019.9000000000001
2016-09-22 10:00:00,17.740528,1022.05
2016-09-23 04:00:00,12.710529,1024.25
2016-09-23 09:00:00,18.05053,1025.7
2016-09-24 01:00:00,13.020529,1025.2
2016-09-24 10:00:00,19.79053,1022.9
2016-09-24 22:00:00,14.610529,1021.55
2016-09-25 10:00:00,20.80053,1021.4
2016-09-25 23:00:00,15.700529,1021.25
2016-09-26 14:00:00,20.72053,1021.75
2016-09-26 20:00:00,15.650529,1024.05
2016-09-27 14:00:00,20.690529,1027.1
2016-09-27 21:00:00,15.490529,1029.1
2016-09-28 11:00:00,21.63053,1029.25
2016-09-28 21:00:00,16.54053,1026.4
2016-09-29 10:00:00,22.20053,1021.5
2016-09-29 20:00:00,17.110529,1017.4000000000001
2016-09-30 11:00:00,23.660528,1014.9000000000001
2016-09-30 22:00:00,17.430529,1015.2
2016-10-02 06:00:00,11.840529,1020.9
2016-10-03 14:00:00,17.06053,1026.65
2016-10-03 21:00:00,11.000529,1028.6999999999998
2016-10-04 06:00:00,6.0005283,1029.55
2016-10-04 09:00:00,13.110529,1028.15
2016-10-04 15:00:00,18.12053,1027.1
2016-10-04 19:00:00,12.850529,1027.25
2016-10-05 04:00:00,7.3705287,1026.65
2016-10-05 10:00:00,12.380529,1025.25
2016-10-05 21:00:00,7.3005285,1023.55
2016-10-06 03:00:00,2.2505286,1020.65
2016-10-06 10:00:00,9.030529,1017.6
2016-10-06 11:00:00,14.640529,1017.1
2016-10-06 20:00:00,9.260529,1017.1
2016-10-07 12:00:00,14.820529,1018.0
2016-10-07 23:00:00,9.690529,1023.1999999999999
2016-10-10 06:00:00,4.6905284,1026.5
2016-10-10 10:00:00,10.410529,1023.0
2016-10-11 05:00:00,5.0805287,1019.75
2016-10-11 11:00:00,10.670529,1019.55
2016-10-11 22:00:00,5.5805287,1018.7
2016-10-12 10:00:00,10.780529,1017.45
2016-10-12 21:00:00,5.7605286,1013.85
2016-10-13 12:00:00,12.400529,1012.8
2016-10-15 13:00:00,17.670528,1017.1500000000001
2016-10-15 20:00:00,11.720529,1020.5
2016-10-16 11:00:00,17.82053,1023.5
2016-10-17 20:00:00,12.750529,1022.35
2016-10-20 04:00:00,7.3605285,1018.0
2016-10-20 14:00:00,12.360529,1018.15
2016-10-21 20:00:00,7.2305284,1017.25
2016-10-22 13:00:00,12.360529,1014.9000000000001
2016-10-22 22:00:00,6.790529,1013.35
2016-10-23 12:00:00,11.810529,1013.25
2016-10-24 10:00:00,16.860529,1021.25
2016-10-26 02:00:00,11.620529,1032.65
2016-10-28 06:00:00,6.5905285,1037.75
2016-10-28 11:00:00,12.940529,1037.4
2016-10-29 02:00:00,7.4205284,1036.7
2016-10-29 11:00:00,13.060529,1034.6
